DTNHM4988-22.COI-5P	k__Animalia; p__Chordata; c__Aplacophora; o__Not assigned; f__Chaetodermidae; g__Chaetoderma; s__nitidulum
908308725	k__Animalia; p__Chordata; c__Bivalvia; o__Adapedonta; f__Pharidae; g__Phaxas; s__pellucidus
908308902	k__Animalia; p__Chordata; c__Bivalvia; o__Adapedonta; f__Pharidae; g__Phaxas; s__pellucidus
908308968	k__Animalia; p__Chordata; c__Bivalvia; o__Adapedonta; f__Pharidae; g__Phaxas; s__pellucidus
908309124	k__Animalia; p__Chordata; c__Bivalvia; o__Adapedonta; f__Pharidae; g__Phaxas; s__pellucidus
908309332	k__Animalia; p__Chordata; c__Bivalvia; o__Adapedonta; f__Pharidae; g__Phaxas; s__pellucidus
908309452	k__Animalia; p__Chordata; c__Bivalvia; o__Adapedonta; f__Pharidae; g__Phaxas; s__pellucidus
NBMM154-17.COI-5P	k__Animalia; p__Chordata; c__Bivalvia; o__Adapedonta; f__Pharidae; g__Phaxas; s__pellucidus
1773364794	k__Animalia; p__Chordata; c__Bivalvia; o__Adapedonta; f__Solenidae; g__Solen; s__marginatus
1773364800	k__Animalia; p__Chordata; c__Bivalvia; o__Adapedonta; f__Solenidae; g__Solen; s__marginatus
1773364812	k__Animalia; p__Chordata; c__Bivalvia; o__Adapedonta; f__Solenidae; g__Solen; s__marginatus
193085105	k__Animalia; p__Chordata; c__Bivalvia; o__Adapedonta; f__Solenidae; g__Solen; s__marginatus
BVALN028-14.COI-5P	k__Animalia; p__Chordata; c__Bivalvia; o__Adapedonta; f__Solenidae; g__Solen; s__marginatus
NBMM102-17.COI-5P	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Arcidae; g__Tetrarca; s__tetragona
NBMM527-18.COI-5P	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Arcidae; g__Tetrarca; s__tetragona
1071411628	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Glycymerididae; g__Glycymeris; s__glycymeris
1071411650	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Glycymerididae; g__Glycymeris; s__glycymeris
1071411654	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Glycymerididae; g__Glycymeris; s__glycymeris
1071411658	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Glycymerididae; g__Glycymeris; s__glycymeris
557883833	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Glycymerididae; g__Glycymeris; s__glycymeris
908308677	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Glycymerididae; g__Glycymeris; s__glycymeris
908309194	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Glycymerididae; g__Glycymeris; s__glycymeris
908309376	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Glycymerididae; g__Glycymeris; s__glycymeris
1104599798	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Noetiidae; g__Striarca; s__lactea
2127679050	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Noetiidae; g__Striarca; s__lactea
2638823088	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Noetiidae; g__Striarca; s__lactea
2638823092	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Noetiidae; g__Striarca; s__lactea
2638823094	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Noetiidae; g__Striarca; s__lactea
2638823096	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Noetiidae; g__Striarca; s__lactea
2638823098	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Noetiidae; g__Striarca; s__lactea
2638823100	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Noetiidae; g__Striarca; s__lactea
2638823102	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Noetiidae; g__Striarca; s__lactea
2638823106	k__Animalia; p__Chordata; c__Bivalvia; o__Arcida; f__Noetiidae; g__Striarca; s__lactea
1430074634	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Acanthocardia; s__echinata
1430075957	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Acanthocardia; s__echinata
2868138781	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Acanthocardia; s__echinata
2868138845	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Acanthocardia; s__echinata
908308649	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Acanthocardia; s__echinata
908308948	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Acanthocardia; s__echinata
908309320	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Acanthocardia; s__echinata
ENSI075-22.COI-5P	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Acanthocardia; s__echinata
ENSI076-22.COI-5P	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Acanthocardia; s__echinata
NBMM444-18.COI-5P	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Acanthocardia; s__echinata
1036253886	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1036253890	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1036253898	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1391296549	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1391296551	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1391296573	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1391296579	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1391296583	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1391296585	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1391296587	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1391296589	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1391296597	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1391296607	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1391296611	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1391296613	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1391296617	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1391296619	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1391296623	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1773364766	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
1773364788	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
193085099	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690369	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690377	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690387	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690395	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690409	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690411	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690415	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690420	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690422	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690424	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690426	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690432	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690434	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690436	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690442	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690444	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690446	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690450	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690458	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690464	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690474	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690476	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690478	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690480	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690484	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690486	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690488	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690490	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690494	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690496	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690500	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690506	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690510	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690512	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690516	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
237690522	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
2419527455	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
381343034	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
381343036	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
381343040	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
381343052	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
557883915	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
700369168	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
700369170	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
700369172	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
700369174	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
700369176	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
700369182	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
700369186	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
700369188	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
700369194	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
700369196	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
700369202	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
700369206	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
BVALN032-14.COI-5P	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
BVALN033-14.COI-5P	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
DTNHM4916-22.COI-5P	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
LMBAG018-11.COI-5P	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
NOLI043-15.COI-5P	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Cerastoderma; s__edule
2868137924	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Laevicardium; s__crassum
2868137990	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Laevicardium; s__crassum
328493254	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Laevicardium; s__crassum
BVALN044-15.COI-5P	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Cardiidae; g__Laevicardium; s__crassum
1201376685	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__trunculus
1201376689	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__trunculus
1201376693	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__trunculus
1201376697	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__trunculus
1201376699	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__trunculus
1201376709	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__trunculus
1201376711	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__trunculus
1201376715	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__trunculus
1252314911	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__trunculus
METP005-16.COI-5P	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__trunculus
1201376655	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1201376657	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1201376661	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1201376663	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1201376667	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1201376673	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1201376675	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1201376681	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1242014276	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681916	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681920	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681922	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681928	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681930	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681936	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681940	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681942	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681944	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681946	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681948	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681952	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681960	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681962	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681964	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681972	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681976	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681978	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681982	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681984	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681986	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681988	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681990	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681992	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681994	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245681996	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245682002	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245682004	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245682006	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245682008	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245682010	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245682018	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245682020	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
1245682030	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
2283585381	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
2283585383	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
2283585385	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
2283585389	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Donacidae; g__Donax; s__vittatus
2868138194	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Psammobiidae; g__Gari; s__fervensis
2868138849	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Psammobiidae; g__Gari; s__fervensis
2868138877	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Psammobiidae; g__Gari; s__fervensis
2868138911	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Semelidae; g__Abra; s__alba
2868138921	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Semelidae; g__Abra; s__alba
1430075393	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Semelidae; g__Abra; s__nitida
908308861	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Semelidae; g__Abra; s__nitida
908308793	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Semelidae; g__Abra; s__prismatica
JBMFE079-22.COI-5P	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Semelidae; g__Theora; s__lubrica
2868138016	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Tellinidae; g__Asbjornsenia; s__pygmaea
2864045608	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Tellinidae; g__Fabulina; s__fabula
2200695932	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Tellinidae; g__Macoma; s__balthica
2200695962	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Tellinidae; g__Macoma; s__balthica
2200695970	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Tellinidae; g__Macoma; s__balthica
2200696010	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Tellinidae; g__Macoma; s__balthica
2200696028	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Tellinidae; g__Macoma; s__balthica
2200696032	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Tellinidae; g__Macoma; s__balthica
2200696036	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Tellinidae; g__Macoma; s__balthica
2200696046	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Tellinidae; g__Macoma; s__balthica
2200696074	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Tellinidae; g__Macoma; s__balthica
2200696114	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Tellinidae; g__Macoma; s__balthica
2200696120	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Tellinidae; g__Macoma; s__balthica
2200696128	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Tellinidae; g__Macoma; s__balthica
2200696130	k__Animalia; p__Chordata; c__Bivalvia; o__Cardiida; f__Tellinidae; g__Macoma; s__balthica
