speciesName,status,SpecCode,validName,class,order,family,genus,commonName,commonSpecies,C_Code,country,database,databaseVersion
Ribeiroa sertorii,synonym,36,Agonus cataphractus,Teleostei,Perciformes/Cottoidei,Agonidae,Agonus,Hooknose,TRUE,056,Belgium,fishbase,24.07
Artediellus atlanticus,accepted name,4041,Artediellus atlanticus,Teleostei,Perciformes/Cottoidei,Cottidae,Artediellus,Atlantic hookear sculpin,TRUE,826,UK,fishbase,24.07
Artediellus atlanticus atlanticus,synonym,4041,Artediellus atlanticus,Teleostei,Perciformes/Cottoidei,Cottidae,Artediellus,Atlantic hookear sculpin,TRUE,826,UK,fishbase,24.07
Artediellus atlanticus europaeus,synonym,4041,Artediellus atlanticus,Teleostei,Perciformes/Cottoidei,Cottidae,Artediellus,Atlantic hookear sculpin,TRUE,826,UK,fishbase,24.07
Artediellus atlanticus europeus,synonym,4041,Artediellus atlanticus,Teleostei,Perciformes/Cottoidei,Cottidae,Artediellus,Atlantic hookear sculpin,TRUE,826,UK,fishbase,24.07
Artediellus europaeus,synonym,4041,Artediellus atlanticus,Teleostei,Perciformes/Cottoidei,Cottidae,Artediellus,Atlantic hookear sculpin,TRUE,826,UK,fishbase,24.07
Icelus bicornis,accepted name,4107,Icelus bicornis,Teleostei,Perciformes/Cottoidei,Cottidae,Icelus,Twohorn sculpin,TRUE,826,UK,fishbase,24.07
Cottus bicornis,synonym,4107,Icelus bicornis,Teleostei,Perciformes/Cottoidei,Cottidae,Icelus,Twohorn sculpin,TRUE,826,UK,fishbase,24.07
Micrenophrys lilljeborgii,accepted name,9198,Micrenophrys lilljeborgii,Teleostei,Perciformes/Cottoidei,Cottidae,Micrenophrys,Norway bullhead,TRUE,056,Belgium,fishbase,24.07
Acanthocottus lilljeborgi,synonym,9198,Micrenophrys lilljeborgii,Teleostei,Perciformes/Cottoidei,Cottidae,Micrenophrys,Norway bullhead,TRUE,056,Belgium,fishbase,24.07
Cottus lilljeborgi,synonym,9198,Micrenophrys lilljeborgii,Teleostei,Perciformes/Cottoidei,Cottidae,Micrenophrys,Norway bullhead,TRUE,056,Belgium,fishbase,24.07
Cottus lilljeborgii,synonym,9198,Micrenophrys lilljeborgii,Teleostei,Perciformes/Cottoidei,Cottidae,Micrenophrys,Norway bullhead,TRUE,056,Belgium,fishbase,24.07
Enophrys lilljeborgi,synonym,9198,Micrenophrys lilljeborgii,Teleostei,Perciformes/Cottoidei,Cottidae,Micrenophrys,Norway bullhead,TRUE,056,Belgium,fishbase,24.07
Micrenophrys lilljeborgi,synonym,9198,Micrenophrys lilljeborgii,Teleostei,Perciformes/Cottoidei,Cottidae,Micrenophrys,Norway bullhead,TRUE,056,Belgium,fishbase,24.07
Taurulus lilljeborgi,synonym,9198,Micrenophrys lilljeborgii,Teleostei,Perciformes/Cottoidei,Cottidae,Micrenophrys,Norway bullhead,TRUE,056,Belgium,fishbase,24.07
Myoxocephalus scorpius,accepted name,1329,Myoxocephalus scorpius,Teleostei,Perciformes/Cottoidei,Cottidae,Myoxocephalus,Shorthorn sculpin,TRUE,056,Belgium,fishbase,24.07
Acanthocottus scorpius,synonym,1329,Myoxocephalus scorpius,Teleostei,Perciformes/Cottoidei,Cottidae,Myoxocephalus,Shorthorn sculpin,TRUE,056,Belgium,fishbase,24.07
Cottus groenlandicus,synonym,1329,Myoxocephalus scorpius,Teleostei,Perciformes/Cottoidei,Cottidae,Myoxocephalus,Shorthorn sculpin,TRUE,056,Belgium,fishbase,24.07
Cottus scorpius,synonym,1329,Myoxocephalus scorpius,Teleostei,Perciformes/Cottoidei,Cottidae,Myoxocephalus,Shorthorn sculpin,TRUE,056,Belgium,fishbase,24.07
Cottus verrucosus,synonym,1329,Myoxocephalus scorpius,Teleostei,Perciformes/Cottoidei,Cottidae,Myoxocephalus,Shorthorn sculpin,TRUE,056,Belgium,fishbase,24.07
Myoxocephalus scorpius groenlandicus,synonym,1329,Myoxocephalus scorpius,Teleostei,Perciformes/Cottoidei,Cottidae,Myoxocephalus,Shorthorn sculpin,TRUE,056,Belgium,fishbase,24.07
Myoxocephalus scorpius scorpius,synonym,1329,Myoxocephalus scorpius,Teleostei,Perciformes/Cottoidei,Cottidae,Myoxocephalus,Shorthorn sculpin,TRUE,056,Belgium,fishbase,24.07
Myoxocephalus verrucosus,synonym,1329,Myoxocephalus scorpius,Teleostei,Perciformes/Cottoidei,Cottidae,Myoxocephalus,Shorthorn sculpin,TRUE,056,Belgium,fishbase,24.07
Myxocephalus scorpius,synonym,1329,Myoxocephalus scorpius,Teleostei,Perciformes/Cottoidei,Cottidae,Myoxocephalus,Shorthorn sculpin,TRUE,056,Belgium,fishbase,24.07
Taurulus bubalis,accepted name,1361,Taurulus bubalis,Teleostei,Perciformes/Cottoidei,Cottidae,Taurulus,Longspined bullhead,TRUE,056,Belgium,fishbase,24.07
Acanthocottus bubalis,synonym,1361,Taurulus bubalis,Teleostei,Perciformes/Cottoidei,Cottidae,Taurulus,Longspined bullhead,TRUE,056,Belgium,fishbase,24.07
Aspicottus bubalis,synonym,1361,Taurulus bubalis,Teleostei,Perciformes/Cottoidei,Cottidae,Taurulus,Longspined bullhead,TRUE,056,Belgium,fishbase,24.07
Ceratocottus bubalis,synonym,1361,Taurulus bubalis,Teleostei,Perciformes/Cottoidei,Cottidae,Taurulus,Longspined bullhead,TRUE,056,Belgium,fishbase,24.07
Cottus bubalis,synonym,1361,Taurulus bubalis,Teleostei,Perciformes/Cottoidei,Cottidae,Taurulus,Longspined bullhead,TRUE,056,Belgium,fishbase,24.07
Cottus maculatus,synonym,1361,Taurulus bubalis,Teleostei,Perciformes/Cottoidei,Cottidae,Taurulus,Longspined bullhead,TRUE,056,Belgium,fishbase,24.07
Enophrys bubalis,synonym,1361,Taurulus bubalis,Teleostei,Perciformes/Cottoidei,Cottidae,Taurulus,Longspined bullhead,TRUE,056,Belgium,fishbase,24.07
Myoxocephalus bubalis,synonym,1361,Taurulus bubalis,Teleostei,Perciformes/Cottoidei,Cottidae,Taurulus,Longspined bullhead,TRUE,056,Belgium,fishbase,24.07
Triglops murrayi,accepted name,4146,Triglops murrayi,Teleostei,Perciformes/Cottoidei,Cottidae,Triglops,Moustache sculpin,TRUE,826,UK,fishbase,24.07
Triglops murrayi ommatistius,synonym,4146,Triglops murrayi,Teleostei,Perciformes/Cottoidei,Cottidae,Triglops,Moustache sculpin,TRUE,826,UK,fishbase,24.07
Triglops murrayi terraenovae,synonym,4146,Triglops murrayi,Teleostei,Perciformes/Cottoidei,Cottidae,Triglops,Moustache sculpin,TRUE,826,UK,fishbase,24.07
Triglops ommatistius,synonym,4146,Triglops murrayi,Teleostei,Perciformes/Cottoidei,Cottidae,Triglops,Moustache sculpin,TRUE,826,UK,fishbase,24.07
Triglops ommatistius ommatistius,synonym,4146,Triglops murrayi,Teleostei,Perciformes/Cottoidei,Cottidae,Triglops,Moustache sculpin,TRUE,826,UK,fishbase,24.07
Triglops ommatistius terrae-novae,synonym,4146,Triglops murrayi,Teleostei,Perciformes/Cottoidei,Cottidae,Triglops,Moustache sculpin,TRUE,826,UK,fishbase,24.07
Triglops ommatistius terraenovae,synonym,4146,Triglops murrayi,Teleostei,Perciformes/Cottoidei,Cottidae,Triglops,Moustache sculpin,TRUE,826,UK,fishbase,24.07
Triglops pingelii islandicus,synonym,4146,Triglops murrayi,Teleostei,Perciformes/Cottoidei,Cottidae,Triglops,Moustache sculpin,TRUE,826,UK,fishbase,24.07
Triglops pingelii murrayi,synonym,4146,Triglops murrayi,Teleostei,Perciformes/Cottoidei,Cottidae,Triglops,Moustache sculpin,TRUE,826,UK,fishbase,24.07
Triglops pingelii pietschmanni,synonym,4146,Triglops murrayi,Teleostei,Perciformes/Cottoidei,Cottidae,Triglops,Moustache sculpin,TRUE,826,UK,fishbase,24.07
Triglops pingelii terraenovae,synonym,4146,Triglops murrayi,Teleostei,Perciformes/Cottoidei,Cottidae,Triglops,Moustache sculpin,TRUE,826,UK,fishbase,24.07
Triglops pingelii var. subborealis,synonym,4146,Triglops murrayi,Teleostei,Perciformes/Cottoidei,Cottidae,Triglops,Moustache sculpin,TRUE,826,UK,fishbase,24.07
Triglops terrae-novae,synonym,4146,Triglops murrayi,Teleostei,Perciformes/Cottoidei,Cottidae,Triglops,Moustache sculpin,TRUE,826,UK,fishbase,24.07
Cyclopterus lumpus,accepted name,62,Cyclopterus lumpus,Teleostei,Perciformes/Cottoidei,Cyclopteridae,Cyclopterus,Lumpfish,TRUE,056,Belgium,fishbase,24.07
Cyclopterus caeruleus,synonym,62,Cyclopterus lumpus,Teleostei,Perciformes/Cottoidei,Cyclopteridae,Cyclopterus,Lumpfish,TRUE,056,Belgium,fishbase,24.07
Cyclopterus coronatus,synonym,62,Cyclopterus lumpus,Teleostei,Perciformes/Cottoidei,Cyclopteridae,Cyclopterus,Lumpfish,TRUE,056,Belgium,fishbase,24.07
Cyclopterus lumpus hudsonius,synonym,62,Cyclopterus lumpus,Teleostei,Perciformes/Cottoidei,Cyclopteridae,Cyclopterus,Lumpfish,TRUE,056,Belgium,fishbase,24.07
Cyclopterus minutus,synonym,62,Cyclopterus lumpus,Teleostei,Perciformes/Cottoidei,Cyclopteridae,Cyclopterus,Lumpfish,TRUE,056,Belgium,fishbase,24.07
Cyclopterus pavoninus,synonym,62,Cyclopterus lumpus,Teleostei,Perciformes/Cottoidei,Cyclopteridae,Cyclopterus,Lumpfish,TRUE,056,Belgium,fishbase,24.07
Cyclopterus pyramidatus,synonym,62,Cyclopterus lumpus,Teleostei,Perciformes/Cottoidei,Cyclopteridae,Cyclopterus,Lumpfish,TRUE,056,Belgium,fishbase,24.07
Lumpus anglorum,synonym,62,Cyclopterus lumpus,Teleostei,Perciformes/Cottoidei,Cyclopteridae,Cyclopterus,Lumpfish,TRUE,056,Belgium,fishbase,24.07
Lumpus vulgaris,synonym,62,Cyclopterus lumpus,Teleostei,Perciformes/Cottoidei,Cyclopteridae,Cyclopterus,Lumpfish,TRUE,056,Belgium,fishbase,24.07
Liparis liparis,accepted name,1378,Liparis liparis,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Striped seasnail,TRUE,056,Belgium,fishbase,24.07
Cyclopterus lineatus,synonym,1378,Liparis liparis,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Striped seasnail,TRUE,056,Belgium,fishbase,24.07
Cyclopterus liparis,synonym,1378,Liparis liparis,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Striped seasnail,TRUE,056,Belgium,fishbase,24.07
Cyclopterus liparoides,synonym,1378,Liparis liparis,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Striped seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis lineatus,synonym,1378,Liparis liparis,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Striped seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis lineatus var. assimilis,synonym,1378,Liparis liparis,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Striped seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis lineatus var. decorus,synonym,1378,Liparis liparis,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Striped seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis lineatus var. fuscus,synonym,1378,Liparis liparis,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Striped seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis lineatus var. mixus,synonym,1378,Liparis liparis,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Striped seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis lineatus var. scorpioides,synonym,1378,Liparis liparis,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Striped seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis lineatus var. scriptus,synonym,1378,Liparis liparis,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Striped seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis lineatus var. subfuscus,synonym,1378,Liparis liparis,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Striped seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis liparis liparis,synonym,1378,Liparis liparis,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Striped seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis stellatus,synonym,1378,Liparis liparis,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Striped seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis vulgaris,synonym,1378,Liparis liparis,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Striped seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis montagui,accepted name,1379,Liparis montagui,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Montagus seasnail,TRUE,056,Belgium,fishbase,24.07
Cyclopterus gobius,synonym,1379,Liparis montagui,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Montagus seasnail,TRUE,056,Belgium,fishbase,24.07
Cyclopterus montagui,synonym,1379,Liparis montagui,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Montagus seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis ekstromii,synonym,1379,Liparis montagui,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Montagus seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis montagui annulatus,synonym,1379,Liparis montagui,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Montagus seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis montagui obscurus,synonym,1379,Liparis montagui,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Montagus seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis montagui pictus,synonym,1379,Liparis montagui,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Montagus seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis montagui principalis,synonym,1379,Liparis montagui,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Montagus seasnail,TRUE,056,Belgium,fishbase,24.07
Liparis montagui striatus,synonym,1379,Liparis montagui,Teleostei,Perciformes/Cottoidei,Liparidae,Liparis,Montagus seasnail,TRUE,056,Belgium,fishbase,24.07
Cottunculus microps,accepted name,9199,Cottunculus microps,Teleostei,Perciformes/Cottoidei,Psychrolutidae,Cottunculus,Polar sculpin,TRUE,056,Belgium,fishbase,24.07
Cottunculus konstantinovi,synonym,9199,Cottunculus microps,Teleostei,Perciformes/Cottoidei,Psychrolutidae,Cottunculus,Polar sculpin,TRUE,056,Belgium,fishbase,24.07
Cottunculus sadko,synonym,9199,Cottunculus microps,Teleostei,Perciformes/Cottoidei,Psychrolutidae,Cottunculus,Polar sculpin,TRUE,056,Belgium,fishbase,24.07
Gasterosteus aculeatus,accepted name,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasteracanthus cataphractus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus aculeatus aculeatus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus aculeatus algeriensis,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus aculeatus gymnurus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus aculeatus leiurus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus aculeatus messinicus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus aculeatus santaeannae,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus aculeatus trachurus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus aculeatus williamsoni,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus algeriensis,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus argentatissimus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus argyropomus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus atkinsi,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus atkinsii,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus bailloni,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus biaculeatus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus biarmatus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus bispinosus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus brachycentrus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus cataphractus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus cuvieri,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus Dekayi,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus dimidiatus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus elegans,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus gymnurus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus hologymnus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus inopinatus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus insculptus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus intermedius,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus leiurus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus loricatus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus nemausensis,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus neoboracensis,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus neustrianus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus niger,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus noveboracensis,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus obolarius,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus plebeius,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus ponticus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus pugetti,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus quadrispinosa,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus quadrispinosus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus santaeannae,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus semiarmatus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus semiloricatus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
Gasterosteus serratus,synonym,2420,Gasterosteus aculeatus,Teleostei,Perciformes/Gasterosteoidei,Gasterosteidae,Gasterosteus,Three-spined stickleback,TRUE,056,Belgium,fishbase,24.07
